time/s	Ewe/V	<I>/mA	cycle number	
7.429241293913999E+004	1.0579739E+000	-1.422871096257862E-003	2.000000000000000E+000
7.430574533601035E+004	1.0569625E+000	-1.423331250045408E-003	2.000000000000000E+000
7.431907773285845E+004	1.0559756E+000	-1.422395401826520E-003	2.000000000000000E+000
7.433241002968000E+004	1.0550003E+000	-1.422775956231876E-003	2.000000000000000E+000
7.434574232652583E+004	1.0539982E+000	-1.422142071451332E-003	2.000000000000000E+000
7.435907472339761E+004	1.0529858E+000	-1.422812085634731E-003	2.000000000000000E+000
7.437240712024370E+004	1.0519768E+000	-1.423117051049284E-003	2.000000000000000E+000
7.438573951706337E+004	1.0509753E+000	-1.423257330356975E-003	2.000000000000000E+000
7.439907191391313E+004	1.0500213E+000	-1.423231136610865E-003	2.000000000000000E+000
7.441240421078377E+004	1.0490019E+000	-1.423808230942278E-003	2.000000000000000E+000
7.442573650762695E+004	1.0479892E+000	-1.424990313831184E-003	2.000000000000000E+000
7.443906890444888E+004	1.0469892E+000	-1.424799027485907E-003	2.000000000000000E+000
7.445240130129945E+004	1.0459770E+000	-1.425269014701240E-003	2.000000000000000E+000
7.446573309816828E+004	1.0449783E+000	-1.424395547100794E-003	2.000000000000000E+000
7.447906489501195E+004	1.0439891E+000	-1.424194829281088E-003	2.000000000000000E+000
7.449239719183510E+004	1.0429912E+000	-1.424424485167121E-003	2.000000000000000E+000
7.450572948868480E+004	1.0419776E+000	-1.425250620301483E-003	2.000000000000000E+000
7.451906188555376E+004	1.0409997E+000	-1.424590488219133E-003	2.000000000000000E+000
7.453239428239688E+004	1.0399891E+000	-1.424564212159300E-003	2.000000000000000E+000
7.454572667921972E+004	1.0389959E+000	-1.425114414122620E-003	2.000000000000000E+000
7.455905907607102E+004	1.0379926E+000	-1.425132246916237E-003	2.000000000000000E+000
7.457239147294057E+004	1.0369858E+000	-1.426031986279823E-003	2.000000000000000E+000
7.458572366978019E+004	1.0359765E+000	-1.426228593024746E-003	2.000000000000000E+000
7.459905606660550E+004	1.0349988E+000	-1.426038344446746E-003	2.000000000000000E+000
7.461238846345828E+004	1.0340130E+000	-1.425441525857496E-003	2.000000000000000E+000
7.462572086032527E+004	1.0329983E+000	-1.426690449856504E-003	2.000000000000000E+000
7.463905325716443E+004	1.0319840E+000	-1.426764884150512E-003	2.000000000000000E+000
7.465238565399195E+004	1.0309920E+000	-1.427334008448170E-003	2.000000000000000E+000
7.466571725084411E+004	1.0299953E+000	-1.428278957453481E-003	2.000000000000000E+000
7.467904904771084E+004	1.0290066E+000	-1.428711524197351E-003	2.000000000000000E+000
7.469238144455047E+004	1.0280064E+000	-1.429300882402846E-003	2.000000000000000E+000
7.470571384137706E+004	1.0269762E+000	-1.429721782906169E-003	2.000000000000000E+000
7.471904623822996E+004	1.0259942E+000	-1.429081488620171E-003	2.000000000000000E+000
7.473237863509683E+004	1.0249984E+000	-1.430840157873144E-003	2.000000000000000E+000
7.474571083193444E+004	1.0240082E+000	-1.430894375567587E-003	2.000000000000000E+000
7.475904322876106E+004	1.0230120E+000	-1.431785493130559E-003	2.000000000000000E+000
7.477237562561739E+004	1.0220081E+000	-1.432626111536241E-003	2.000000000000000E+000
7.478570802248106E+004	1.0209986E+000	-1.432913620748568E-003	2.000000000000000E+000
7.479904041931825E+004	1.0200077E+000	-1.432553109854001E-003	2.000000000000000E+000
7.481237281614728E+004	1.0189974E+000	-1.433750773318608E-003	2.000000000000000E+000
7.482570501300343E+004	1.0180061E+000	-1.434624956523720E-003	2.000000000000000E+000
7.483903740986565E+004	1.0169967E+000	-1.435384089040290E-003	2.000000000000000E+000
7.485236980670388E+004	1.0160156E+000	-1.437111634950848E-003	2.000000000000000E+000
7.486570160353289E+004	1.0149953E+000	-1.437003967159661E-003	2.000000000000000E+000
7.487903340038913E+004	1.0139817E+000	-1.438683597545605E-003	2.000000000000000E+000
7.489236579725251E+004	1.0129516E+000	-1.438220786327073E-003	2.000000000000000E+000
7.490569799408875E+004	1.0119698E+000	-1.439505760922440E-003	2.000000000000000E+000
7.491903039091756E+004	1.0109982E+000	-1.440335695087901E-003	2.000000000000000E+000
7.493236278777663E+004	1.0100015E+000	-1.441530248908987E-003	2.000000000000000E+000
7.494569518463848E+004	1.0090131E+000	-1.440923087723864E-003	2.000000000000000E+000
7.495902758147218E+004	1.0080186E+000	-1.442147042557520E-003	2.000000000000000E+000
7.497235997830430E+004	1.0070353E+000	-1.442451446305934E-003	2.000000000000000E+000
7.498569217516272E+004	1.0060185E+000	-1.443988538795547E-003	2.000000000000000E+000
7.499902457202307E+004	1.0050231E+000	-1.445251351986081E-003	2.000000000000000E+000
7.501235696885665E+004	1.0040139E+000	-1.445596533196203E-003	2.000000000000000E+000
7.502568936568988E+004	1.0030322E+000	-1.446734861525500E-003	2.000000000000000E+000
7.503902176254767E+004	1.0020531E+000	-1.447214224599307E-003	2.000000000000000E+000
7.505235455940850E+004	1.0010282E+000	-1.449508597733754E-003	2.000000000000000E+000
7.506568695624173E+004	1.0000092E+000	-1.450826576282090E-003	2.000000000000000E+000
7.507901915307390E+004	9.9903184E-001	-1.451622851276410E-003	2.000000000000000E+000
7.509235154993410E+004	9.9801689E-001	-1.453139890482083E-003	2.000000000000000E+000
7.510568394679436E+004	9.9702001E-001	-1.454906035277741E-003	2.000000000000000E+000
7.511901634362520E+004	9.9602038E-001	-1.455331954436589E-003	2.000000000000000E+000
7.513234874045872E+004	9.9502909E-001	-1.456613322877692E-003	2.000000000000000E+000
7.514568093732162E+004	9.9403775E-001	-1.457077621589649E-003	2.000000000000000E+000
7.515901333417860E+004	9.9302995E-001	-1.459599431926299E-003	2.000000000000000E+000
7.517234573101019E+004	9.9199063E-001	-1.461449323450285E-003	2.000000000000000E+000
7.518567812784540E+004	9.9103796E-001	-1.462589609411114E-003	2.000000000000000E+000
7.519901052470715E+004	9.9002421E-001	-1.464337296826879E-003	2.000000000000000E+000
7.521234292156389E+004	9.8901451E-001	-1.465721934041840E-003	2.000000000000000E+000
7.522567511839559E+004	9.8804170E-001	-1.467234345097190E-003	2.000000000000000E+000
7.523900751523033E+004	9.8703605E-001	-1.468261481357523E-003	2.000000000000000E+000
7.525233991209278E+004	9.8607093E-001	-1.470039903188593E-003	2.000000000000000E+000
7.526567210895085E+004	9.8505336E-001	-1.472559809475853E-003	2.000000000000000E+000
7.527900430577924E+004	9.8404199E-001	-1.473219833416847E-003	2.000000000000000E+000
7.529233670261566E+004	9.8302716E-001	-1.475777633501464E-003	2.000000000000000E+000
7.530566889948025E+004	9.8205513E-001	-1.476578000885791E-003	2.000000000000000E+000
7.531900129633583E+004	9.8107421E-001	-1.478699451714166E-003	2.000000000000000E+000
7.533233369316277E+004	9.8002392E-001	-1.481952799334937E-003	2.000000000000000E+000
7.534566609000205E+004	9.7903222E-001	-1.483447089084364E-003	2.000000000000000E+000
7.535899848686543E+004	9.7805214E-001	-1.485517719416031E-003	2.000000000000000E+000
7.537233088371996E+004	9.7704363E-001	-1.487240864217195E-003	2.000000000000000E+000
7.538566308054805E+004	9.7602034E-001	-1.490412207224227E-003	2.000000000000000E+000
7.539899547738652E+004	9.7501361E-001	-1.492324675358980E-003	2.000000000000000E+000
7.541232787425129E+004	9.7399682E-001	-1.494088453233901E-003	2.000000000000000E+000
7.542566027110629E+004	9.7300601E-001	-1.495548964573275E-003	2.000000000000000E+000
7.543899266793282E+004	9.7202998E-001	-1.497798989783916E-003	2.000000000000000E+000
7.545232506477088E+004	9.7103065E-001	-1.499476970566531E-003	2.000000000000000E+000
7.546565706163918E+004	9.7004414E-001	-1.502831716807856E-003	2.000000000000000E+000
7.547898925849167E+004	9.6902245E-001	-1.505733068515053E-003	2.000000000000000E+000
7.549232165531674E+004	9.6801126E-001	-1.507553899176787E-003	2.000000000000000E+000
7.550565405215742E+004	9.6700996E-001	-1.510012722382700E-003	2.000000000000000E+000
7.551898644902557E+004	9.6602559E-001	-1.512202073420513E-003	2.000000000000000E+000
7.553231884587614E+004	9.6500218E-001	-1.514585406198546E-003	2.000000000000000E+000
7.554565104270238E+004	9.6402609E-001	-1.516937729501074E-003	2.000000000000000E+000
7.555898343954328E+004	9.6300900E-001	-1.520566773912609E-003	2.000000000000000E+000
7.557231583641097E+004	9.6200627E-001	-1.522459940210663E-003	2.000000000000000E+000
7.558564823326268E+004	9.6101093E-001	-1.525279702105207E-003	2.000000000000000E+000
7.559898063008697E+004	9.6000248E-001	-1.528268520739354E-003	2.000000000000000E+000
7.561231302692817E+004	9.5900261E-001	-1.530897730885848E-003	2.000000000000000E+000
7.562564522379753E+004	9.5801085E-001	-1.533234561711470E-003	2.000000000000000E+000
7.563897762064880E+004	9.5702869E-001	-1.537474988387133E-003	2.000000000000000E+000
7.565231001747004E+004	9.5600617E-001	-1.540050756264254E-003	2.000000000000000E+000
7.566564221431385E+004	9.5499098E-001	-1.541969169693538E-003	2.000000000000000E+000
7.567897361118440E+004	9.5402443E-001	-1.544951111333229E-003	2.000000000000000E+000
7.569230600803322E+004	9.5300817E-001	-1.548673707887294E-003	2.000000000000000E+000
7.570563820485468E+004	9.5201135E-001	-1.551779067836392E-003	2.000000000000000E+000
7.571897060170060E+004	9.5101070E-001	-1.554863819627238E-003	2.000000000000000E+000
7.573230299856979E+004	9.5001566E-001	-1.558618303655408E-003	2.000000000000000E+000
7.574563539541862E+004	9.4899225E-001	-1.561353054280581E-003	2.000000000000000E+000
7.575896779224055E+004	9.4802654E-001	-1.563641120758366E-003	2.000000000000000E+000
7.577230018908577E+004	9.4702578E-001	-1.568055769385832E-003	2.000000000000000E+000
7.578563238595636E+004	9.4601798E-001	-1.570546603436664E-003	2.000000000000000E+000
7.579896478280425E+004	9.4501907E-001	-1.574982025127451E-003	2.000000000000000E+000
7.581229717962464E+004	9.4397873E-001	-1.578018833814594E-003	2.000000000000000E+000
7.582562957647140E+004	9.4299978E-001	-1.581250980450366E-003	2.000000000000000E+000
7.583896197334421E+004	9.4200402E-001	-1.586008063247601E-003	2.000000000000000E+000
7.585229437018768E+004	9.4100368E-001	-1.589168804070775E-003	2.000000000000000E+000
7.586562636700948E+004	9.3997461E-001	-1.592128726410839E-003	2.000000000000000E+000
7.587895856385888E+004	9.3899894E-001	-1.596594385844509E-003	2.000000000000000E+000
7.589229096072970E+004	9.3800229E-001	-1.600507924828787E-003	2.000000000000000E+000
7.590562335757120E+004	9.3700868E-001	-1.604124280923117E-003	2.000000000000000E+000
7.591895575439557E+004	9.3599337E-001	-1.608281307272228E-003	2.000000000000000E+000
7.593228815124440E+004	9.3501425E-001	-1.611899079312432E-003	2.000000000000000E+000
7.594562034811359E+004	9.3402243E-001	-1.615200058460945E-003	2.000000000000000E+000
7.595895274495683E+004	9.3303645E-001	-1.620166692869091E-003	2.000000000000000E+000
7.597228514178004E+004	9.3204451E-001	-1.624659349321243E-003	2.000000000000000E+000
7.598561753862977E+004	9.3106455E-001	-1.629367367965311E-003	2.000000000000000E+000
7.599894993549935E+004	9.3004167E-001	-1.632981466810232E-003	2.000000000000000E+000
7.601228233234107E+004	9.2904294E-001	-1.637827237863881E-003	2.000000000000000E+000
7.602561452916404E+004	9.2804343E-001	-1.642379975532557E-003	2.000000000000000E+000
7.603894692601764E+004	9.2703772E-001	-1.646953919562249E-003	2.000000000000000E+000
7.605227932288463E+004	9.2604572E-001	-1.651607599917539E-003	2.000000000000000E+000
7.606561151972506E+004	9.2503303E-001	-1.657225054708994E-003	2.000000000000000E+000
7.607894371655048E+004	9.2404360E-001	-1.661322357839508E-003	2.000000000000000E+000
7.609227611340396E+004	9.2305410E-001	-1.664984099570395E-003	2.000000000000000E+000
7.610560831026954E+004	9.2202991E-001	-1.671034171684646E-003	2.000000000000000E+000
7.611894070711033E+004	9.2103046E-001	-1.675142185333940E-003	2.000000000000000E+000
7.613227310393669E+004	9.2001843E-001	-1.680717050900817E-003	2.000000000000000E+000
7.614560550078936E+004	9.1902530E-001	-1.684661655720385E-003	2.000000000000000E+000
7.615893789765605E+004	9.1802365E-001	-1.690760564613737E-003	2.000000000000000E+000
7.617227029449516E+004	9.1701692E-001	-1.695348716365473E-003	2.000000000000000E+000
7.618560249132157E+004	9.1600186E-001	-1.700224135965952E-003	2.000000000000000E+000
7.619893488817569E+004	9.1503865E-001	-1.705054375192309E-003	2.000000000000000E+000
7.621226728504221E+004	9.1402429E-001	-1.710433571884176E-003	2.000000000000000E+000
7.622559968187811E+004	9.1305137E-001	-1.715338909618910E-003	2.000000000000000E+000
7.623893207870703E+004	9.1204017E-001	-1.721400947302477E-003	2.000000000000000E+000
7.625226447556249E+004	9.1106176E-001	-1.726962322761046E-003	2.000000000000000E+000
7.626559647242632E+004	9.1004187E-001	-1.733037743745275E-003	2.000000000000000E+000
7.627892866926279E+004	9.0902817E-001	-1.738381008518232E-003	2.000000000000000E+000
7.629226106609311E+004	9.0802121E-001	-1.743969522245471E-003	2.000000000000000E+000
7.630559346294834E+004	9.0703374E-001	-1.748867010909868E-003	2.000000000000000E+000
7.631892585981172E+004	9.0604764E-001	-1.754445209740566E-003	2.000000000000000E+000
7.633225825664887E+004	9.0505111E-001	-1.759740484370755E-003	2.000000000000000E+000
7.634559045347758E+004	9.0404332E-001	-1.766575044607705E-003	2.000000000000000E+000
7.635892205033483E+004	9.0305173E-001	-1.770770673521899E-003	2.000000000000000E+000
7.637225444719847E+004	9.0202063E-001	-1.777649220984168E-003	2.000000000000000E+000
7.638558684403292E+004	9.0102720E-001	-1.783197284843300E-003	2.000000000000000E+000
7.639891924086260E+004	9.0004200E-001	-1.788350190950722E-003	2.000000000000000E+000
7.641225163772260E+004	8.9904141E-001	-1.794923983882243E-003	2.000000000000000E+000
7.642558393458277E+004	8.9803922E-001	-1.801098999749964E-003	2.000000000000000E+000
7.643891623141733E+004	8.9705223E-001	-1.807016529008366E-003	2.000000000000000E+000
7.645224862824928E+004	8.9602953E-001	-1.812602328702499E-003	2.000000000000000E+000
7.646558082510834E+004	8.9504045E-001	-1.819182683470567E-003	2.000000000000000E+000
7.647891302196763E+004	8.9402932E-001	-1.823677510455111E-003	2.000000000000000E+000
7.649224541880237E+004	8.9304477E-001	-1.830285712695293E-003	2.000000000000000E+000
7.650557761563407E+004	8.9201719E-001	-1.836909419405215E-003	2.000000000000000E+000
7.651891001249338E+004	8.9102256E-001	-1.842002453656774E-003	2.000000000000000E+000
7.653224240935416E+004	8.9002872E-001	-1.849399642357611E-003	2.000000000000000E+000
7.654557480618567E+004	8.8903707E-001	-1.855939561065750E-003	2.000000000000000E+000
7.655890720301872E+004	8.8802654E-001	-1.860642474878823E-003	2.000000000000000E+000
7.657223959987983E+004	8.8701993E-001	-1.867074759671982E-003	2.000000000000000E+000
7.658557189673919E+004	8.8603598E-001	-1.872780603436331E-003	2.000000000000000E+000
7.659890419356897E+004	8.8504022E-001	-1.878899297525325E-003	2.000000000000000E+000
7.661223659040523E+004	8.8403368E-001	-1.884888580936644E-003	2.000000000000000E+000
7.662556898726616E+004	8.8305086E-001	-1.891495736886378E-003	2.000000000000000E+000
7.663890138412360E+004	8.8203114E-001	-1.896593257471046E-003	2.000000000000000E+000
7.665223378095485E+004	8.8101727E-001	-1.902884774617917E-003	2.000000000000000E+000
7.666556577779073E+004	8.8003349E-001	-1.908753110620123E-003	2.000000000000000E+000
7.667889797465201E+004	8.7902343E-001	-1.915525736217337E-003	2.000000000000000E+000
7.669223037151014E+004	8.7803048E-001	-1.918997094119697E-003	2.000000000000000E+000
7.670556276834008E+004	8.7703842E-001	-1.925376919172437E-003	2.000000000000000E+000
7.671889516517497E+004	8.7603503E-001	-1.931071678339245E-003	2.000000000000000E+000
7.673222756203939E+004	8.7503517E-001	-1.935448315185127E-003	2.000000000000000E+000
7.674555975889554E+004	8.7406439E-001	-1.942597390289874E-003	2.000000000000000E+000
7.675889215572400E+004	8.7304997E-001	-1.949684095385151E-003	2.000000000000000E+000
7.677222455256083E+004	8.7203115E-001	-1.954580611207343E-003	2.000000000000000E+000
7.678555694942642E+004	8.7104267E-001	-1.959890668228562E-003	2.000000000000000E+000
7.679888934627990E+004	8.7003970E-001	-1.966459935132834E-003	2.000000000000000E+000
7.681222174310847E+004	8.6903816E-001	-1.970240112893911E-003	2.000000000000000E+000
7.682555403994682E+004	8.6803967E-001	-1.976131724869698E-003	2.000000000000000E+000
7.683888633681135E+004	8.6703318E-001	-1.981988010193891E-003	2.000000000000000E+000
7.685221873366550E+004	8.6605024E-001	-1.987045848745749E-003	2.000000000000000E+000
7.686555093049351E+004	8.6504459E-001	-1.991361125526617E-003	2.000000000000000E+000
7.687888312733147E+004	8.6403769E-001	-1.997233592168249E-003	2.000000000000000E+000
7.689221552419732E+004	8.6301345E-001	-2.002020858433382E-003	2.000000000000000E+000
7.690554772105231E+004	8.6204654E-001	-2.006201718941836E-003	2.000000000000000E+000
7.691888091787661E+004	8.6101836E-001	-2.011837175473284E-003	2.000000000000000E+000
7.693221411471651E+004	8.6003453E-001	-2.017062120769034E-003	2.000000000000000E+000
7.694554651158463E+004	8.5903466E-001	-2.021944146053484E-003	2.000000000000000E+000
7.695887890843628E+004	8.5804003E-001	-2.026292090949948E-003	2.000000000000000E+000
7.697221130526133E+004	8.5702872E-001	-2.031087484070035E-003	2.000000000000000E+000
7.698554350210284E+004	8.5603410E-001	-2.036180272440367E-003	2.000000000000000E+000
7.699887589897058E+004	8.5506094E-001	-2.041248672992518E-003	2.000000000000000E+000
7.701220829582098E+004	8.5404092E-001	-2.046643695474075E-003	2.000000000000000E+000
